snapshot_id,mid_price,spread,true_is_spoof,bid_size_l0,bid_placed_l0,bid_canceled_l0,bid_executed_l0,bid_size_l1,bid_placed_l1,bid_canceled_l1,bid_executed_l1,bid_size_l2,bid_placed_l2,bid_canceled_l2,bid_executed_l2,bid_size_l3,bid_placed_l3,bid_canceled_l3,bid_executed_l3,bid_size_l4,bid_placed_l4,bid_canceled_l4,bid_executed_l4,ask_size_l0,ask_placed_l0,ask_canceled_l0,ask_executed_l0,ask_size_l1,ask_placed_l1,ask_canceled_l1,ask_executed_l1,ask_size_l2,ask_placed_l2,ask_canceled_l2,ask_executed_l2,ask_size_l3,ask_placed_l3,ask_canceled_l3,ask_executed_l3,ask_size_l4,ask_placed_l4,ask_canceled_l4,ask_executed_l4,bid_size,ask_size,total_bid_depth,total_ask_depth,order_book_imbalance,num_orders_placed,num_orders_canceled,num_orders_executed,cancel_to_trade_ratio,order_lifetime_ms,price_impact,spoofed_level_depth,top_size,rolling_avg_size,top_level_size_ratio,bid_cancel_ratio_l0,bid_cancel_ratio_l1,bid_cancel_ratio_l2,bid_cancel_ratio_l3,bid_cancel_ratio_l4,ask_cancel_ratio_l0,ask_cancel_ratio_l1,ask_cancel_ratio_l2,ask_cancel_ratio_l3,ask_cancel_ratio_l4,bid_size_velocity_l0,bid_size_velocity_l1,bid_size_velocity_l2,bid_size_velocity_l3,bid_size_velocity_l4,ask_size_velocity_l0,ask_size_velocity_l1,ask_size_velocity_l2,ask_size_velocity_l3,ask_size_velocity_l4,max_cancel_ratio_across_levels,max_size_velocity_across_levels,is_anomaly,anomaly_score
29,49994.79177168937,6.386460631381741,false,11.276732749439786,7,7,0,6.156010951960498,19,18,1,19.63152553757387,9,7,2,33.67530382078791,19,14,5,36.69731239348405,9,9,0,18.506331557172484,6,3,3,18.089133051916754,14,8,6,6.164253313384939,7,4,3,8.214205186042653,12,8,4,14.339749449708295,13,13,0,11.276732749439786,18.506331557172484,107.4368854532461,65.31367255822512,0.24383836081284238,115,91,24,3.64,735.6195966724729,0.6695296249433523,0,18.506331557172484,11.070469032019831,1.6716845061980146,7.0,9.0,2.3333333333333335,2.3333333333333335,9.0,0.75,1.1428571428571428,1.0,1.6,13.0,0.5733589047418256,-0.9798502917919997,0.510168562204614,1.7940236179335063,0.2990514969653757,1.9728097556677142,-0.48230570029103786,0.12702909828424003,-0.6259370566190787,-1.4669749678327233,13.0,1.9728097556677142,false,0.45260193947975685
30,49999.44050870843,6.702829167759304,false,10.267093808978418,19,18,1,12.35428283942233,11,6,5,42.73983528269588,15,9,6,17.214313217485053,11,7,4,29.274943273189475,6,6,0,5.734194915302628,18,14,4,15.772380062025334,8,8,0,16.25959307629456,8,8,0,29.373973883423137,13,12,1,10.99876227744332,14,10,4,10.267093808978418,5.734194915302628,111.85046842177115,78.13890421448897,0.17743921009636626,123,98,25,3.769230769230769,887.1492300496533,0.5418007573152135,0,10.267093808978418,11.0445537022443,0.9296069434559497,9.0,1.0,1.2857142857142858,1.4,6.0,2.8,8.0,8.0,6.0,2.0,-0.2515257305244837,1.4532376753337564,1.8031523805362069,-1.6065431907859016,-0.6022417978314493,-2.0563747431426997,-0.25641562832211406,0.7763732587912211,1.0278103980673239,-0.22597571458650026,9.0,2.0563747431426997,false,0.3934826554800193
31,49999.8836621258,6.436847125271069,false,15.437593887121306,12,10,2,9.186904799186314,9,6,3,7.8218825048375065,13,12,1,38.05416708854826,7,4,3,62.27606424839904,17,13,4,3.6513256211145184,6,3,3,7.8011938912829475,8,4,4,18.654422616707258,15,13,2,55.433255755824355,15,15,0,16.02802843441299,12,9,3,15.437593887121306,3.6513256211145184,132.77661252809241,101.56822631934207,0.13317291885855415,114,89,25,3.423076923076923,813.2832631807739,0.5123346680134673,0,15.437593887121306,11.181836208021709,1.380595601646049,3.3333333333333335,1.5,6.0,1.0,2.6,0.75,0.8,4.333333333333333,15.0,2.25,1.191056393339211,-0.7215836908148,-2.0196915083136786,1.7056997334196575,2.100290387832013,-0.33605646259801053,-0.8471403757600622,0.18528453291950742,1.3892792778544512,0.376927201065992,15.0,2.100290387832013,false,0.4120919916650416
32,49999.953717593366,5.674160762671986,false,6.654515098649892,11,6,5,6.3241951713555995,8,6,2,19.549674529065822,16,16,0,8.025164386634348,13,11,2,5.599117284948677,7,6,1,8.84892372675556,16,13,3,11.531988593888375,14,14,0,10.010145137427239,16,9,7,14.919837523183745,18,14,4,25.681981875406333,10,8,2,6.654515098649892,8.84892372675556,46.15266647065434,70.99287685666125,-0.21204571407894748,129,103,26,3.814814814814815,973.4723271208162,0.4108770987883797,0,8.84892372675556,11.111141890407582,0.7964009292685723,1.0,2.0,16.0,3.6666666666666665,3.0,3.25,14.0,1.125,2.8,2.6666666666666665,-2.2682397452499927,-0.6818512350599572,0.6858362829040453,-1.9273387191257016,-2.4117720804992375,0.804252574223234,0.4140759420953056,-0.6934596293348648,-1.9508249422927866,0.697779362374667,16.0,2.4117720804992375,false,0.4873655043056258
33,49998.14218996457,4.719361166118882,false,9.298498890498834,14,13,1,5.05296605909229,13,8,5,23.63505865054955,11,9,2,16.758645578247993,13,8,5,57.58975631160111,11,9,2,8.714355901261035,8,7,1,5.020869289782456,17,10,7,13.314671495999058,15,12,3,10.467963100336608,9,9,0,13.594684025317347,12,12,0,9.298498890498834,8.714355901261035,112.33492548998977,51.1125438126965,0.3745691624256129,123,97,26,3.5925925925925926,611.0314801871093,0.4848294195283788,0,9.298498890498834,11.057828860998502,0.8408973413664494,6.5,1.3333333333333333,3.0,1.3333333333333333,3.0,3.5,1.25,3.0,9.0,12.0,0.672171543649855,-0.3708891421627007,0.2400794382300378,0.5607224600597974,1.7925725507958397,-0.021248147413935475,-0.9107413709739997,0.2774538104203977,-0.2293413535179263,-0.8594511622445634,12.0,1.7925725507958397,false,0.5031115863271493
34,49998.967914828616,5.682399296183409,false,9.48166297830247,16,10,6,10.657648950201672,11,6,5,4.960347696872033,18,12,6,35.03425889981736,14,12,2,6.206395917943445,12,12,0,12.672566253910427,16,8,8,13.581999945738117,12,8,4,7.521722267478214,19,11,8,7.819651044877287,16,16,0,37.35174655630121,7,6,1,9.48166297830247,12.672566253910427,66.34031444313698,78.94768606830526,-0.08677503703532201,141,101,40,2.4634146341463414,799.5839275623516,0.9202973929877543,0,12.672566253910427,11.1039642150817,1.1412650480896012,1.4285714285714286,1.0,1.7142857142857142,4.0,12.0,0.8888888888888888,1.6,1.2222222222222223,16.0,3.0,0.04714823872307257,1.448576876420502,-1.0330612954039238,1.098572965182393,-1.5303948765884845,0.6338873928728055,1.1173137219840927,-0.4804446783324893,-0.14375228513685379,1.473875790538104,16.0,1.5303948765884845,false,0.44668150998366807
35,49998.37626776699,3.3288928386547942,false,4.945014780377228,14,9,5,6.944384398454747,14,14,0,9.835749249002316,15,10,5,16.901604331926585,18,18,0,13.832243173353975,11,8,3,8.012715998154597,6,4,2,8.936434595504988,14,13,1,7.1636135217493715,15,9,6,21.610451583118635,8,5,3,17.26849649078885,7,6,1,4.945014780377228,8.012715998154597,52.45899593311485,62.991712189316445,-0.0912312832679383,122,96,26,3.5555555555555554,769.0372094101792,0.871596778748108,0,8.012715998154597,11.018096209055948,0.7272323499561403,1.5,14.0,1.6666666666666667,18.0,2.0,1.3333333333333333,6.5,1.2857142857142858,1.25,3.0,-1.118545178617746,-0.9173856887908096,0.2821224808045067,-1.0266474117243551,0.22808829743772854,-0.7435701204846815,-0.5974668830928335,-0.029793247757646166,0.7318977350385454,-1.1850354700307955,18.0,1.1850354700307955,false,0.4802594045124531
36,50000.73318227005,4.522507608413337,false,5.883995732684055,12,9,3,6.926232367058089,7,7,0,15.172879342079828,7,4,3,32.02954274265536,11,9,2,48.398988644766675,9,7,2,6.0988457816100015,14,9,5,10.375050623806114,6,6,0,5.538456574247198,14,10,4,18.60801708659239,12,11,1,43.22610149246384,9,9,0,5.883995732684055,6.0988457816100015,108.411638829244,83.84647155871954,0.12777181269988377,101,81,20,3.857142857142857,795.849959092222,0.40031039839524285,0,6.0988457816100015,10.885143494800651,0.5602908022777237,2.25,7.0,1.0,3.0,2.3333333333333335,1.5,6.0,2.0,5.5,9.0,0.2310858200074496,-0.004594664529955257,0.3129848261112703,0.8367859108313885,0.9848615282343459,-0.3039601437801251,0.18452958385001,-0.13659988493830655,-0.15946892799743662,1.3852332547192738,9.0,1.3852332547192738,false,0.43514189509920176
37,50003.427790659414,4.170186382737718,false,4.877413501631942,13,12,1,17.15624372433955,7,6,1,12.162023322365933,19,17,2,25.14127160853848,19,13,6,44.04392553033342,18,15,3,13.963424627112909,16,14,2,4.5563234946493045,10,9,1,14.36105431437878,8,8,0,44.67694638771675,6,6,0,24.567343180115497,7,5,2,4.877413501631942,13.963424627112909,103.38087768720932,102.12509200397324,0.006110701723765862,123,105,18,5.526315789473684,724.4668867930214,0.3414967054290615,0,13.963424627112909,10.966150893019394,1.2733204898722903,6.0,3.0,5.666666666666667,1.8571428571428572,3.75,4.666666666666667,4.5,8.0,6.0,1.6666666666666667,-0.24706026721836352,2.0265382434207995,-0.18167946392690432,-0.37795275098013503,-0.12382326389103193,1.176628296966055,-0.7645972355403517,0.8830408833965867,1.2724954785472247,-0.9467573513802027,8.0,2.0265382434207995,false,0.4582746945448854
38,49999.43265972122,6.202685177802123,false,9.253578454977962,9,8,1,11.969564202699313,19,18,1,8.064761355620488,10,8,2,25.038649398444264,17,17,0,37.975707152953646,18,13,5,5.663608612076382,10,6,4,32.7010722362023,17,11,6,10.522423112865317,7,6,1,47.07619731818154,7,5,2,22.61111545790373,17,16,1,9.253578454977962,5.663608612076382,92.30226056469567,118.57441673722928,-0.12458540464822561,131,108,23,4.5,677.0183514576389,0.615232215780449,0,9.253578454977962,10.922238779223461,0.8472235996689924,4.0,9.0,2.6666666666666665,17.0,2.1666666666666665,1.2,1.5714285714285714,3.0,1.6666666666666667,8.0,1.0356224455193848,-0.9886434629518264,-0.2529783105409466,-0.0057278727502913076,-0.17342037261270457,-1.1641965777184158,2.5978167815612605,-0.6425179561685341,0.11733561476620188,-0.11161617185286299,17.0,2.5978167815612605,false,0.4819813400886791
39,49999.1497386969,4.480974222917757,false,7.871891330851447,15,15,0,5.108538659941346,7,3,4,35.22240134151661,7,4,3,13.95276398827076,7,7,0,24.16733946556141,12,10,2,11.673391569448608,8,6,2,10.546349774869899,11,6,5,6.98879115444729,19,17,2,21.26841880852802,8,6,2,18.010322999960078,7,5,2,7.871891330851447,11.673391569448608,86.32293478614157,68.4872743072539,0.11520984683980108,101,79,22,3.4347826086956523,760.1859890025585,0.49429171518167914,0,11.673391569448608,10.941017598979089,1.0669383778834116,15.0,0.6,1.0,7.0,3.3333333333333335,2.0,1.0,5.666666666666667,2.0,1.6666666666666667,-0.33369719012542837,-1.225743822708424,1.4758301349059209,-0.6392887997058214,-0.39171921334946574,0.9040355952639422,-1.6973649365176335,-0.5795227427045125,-1.1767961757121617,-0.28848476488883273,15.0,1.6973649365176335,false,0.4117178660369125
40,50000.72172943092,8.564915931018106,false,22.961573514156324,8,7,1,6.761884535038257,13,11,2,12.529263592599872,12,7,5,74.07649402926594,16,11,5,25.442657404989237,19,16,3,8.57163019266787,19,14,5,20.723788103042597,7,3,4,8.235888043917614,10,8,2,8.201419722961715,14,10,4,24.44598799114168,15,13,2,22.961573514156324,8.57163019266787,141.77187307604964,70.17871405373148,0.3377823104518243,133,100,33,2.9411764705882355,907.105857752543,0.9620672455185678,0,22.961573514156324,11.234201889593168,2.0438989560466094,3.5,3.6666666666666665,1.1666666666666667,1.8333333333333333,4.0,2.3333333333333335,0.6,2.6666666666666665,2.0,4.333333333333333,2.366185611520833,0.3180040199107379,-1.2509874827433027,2.3753936196649974,0.036242164848265895,-0.5907814822643576,0.7551533064922019,0.24783639926943832,-0.6179892911908313,0.4023508254646125,4.333333333333333,2.3753936196649974,true,0.6153222183917092
41,49999.90748415574,5.509041854617464,false,6.861758827513287,7,7,0,12.445161277239125,11,9,2,5.1538871787467375,9,9,0,29.390777396866298,11,11,0,24.455617453645186,15,12,3,11.77901338706388,7,5,2,14.654137172796,10,6,4,18.8611901889743,19,14,5,16.233653841887154,14,13,1,30.196514756726618,7,6,1,6.861758827513287,11.77901338706388,78.30720213401064,91.72450934744796,-0.07891061671105062,110,92,18,4.842105263157895,789.9683511345951,0.5187320899002437,0,11.77901338706388,11.2471735919139,1.0472865285490343,7.0,3.0,9.0,11.0,3.0,1.6666666666666667,1.2,2.3333333333333335,6.5,3.0,-1.96000929691229,1.0422383364083982,-0.5093154261946047,-1.533290112455402,-0.02973847057043567,0.6107165900550288,-0.45440122057549304,1.7249661112804744,0.4194468759340911,0.3590660908138012,11.0,1.96000929691229,false,0.3890166959948006
42,49999.26071940152,8.21741840357409,false,4.70983986326556,11,7,4,4.718155821211266,19,14,5,7.698736898881121,8,4,4,20.408567511170677,18,13,5,17.364910319001826,17,12,5,3.6748744584835142,9,6,3,16.64573474888487,14,14,0,18.90584551209549,10,8,2,13.727628838920987,7,6,1,9.837687901360507,13,10,3,4.70983986326556,3.6748744584835142,54.900210413530445,62.79177145974536,-0.06705266510604022,126,94,32,2.8484848484848486,826.8308515374902,0.5645125171169777,0,4.70983986326556,11.09514257496859,0.4244956593790228,1.4,2.3333333333333335,0.8,2.1666666666666665,2.0,1.5,14.0,2.6666666666666665,3.0,2.5,-0.2773713685070365,-1.2960050930073959,0.18287269218117747,-0.3264089635630946,-0.2564249155736182,-1.4256431977064374,0.14946667340128925,0.00832667839514546,-0.17628346903944284,-1.1921720508535505,14.0,1.4256431977064374,false,0.4151132462184796
43,49995.19550817995,7.0872820073343,false,15.045112309535321,12,10,2,11.398396372636544,9,8,1,17.665936558266807,6,3,3,6.186084017666676,8,5,3,30.781927489996228,7,5,2,12.624662845082222,14,14,0,5.582566485318059,13,7,6,16.742298355838777,9,9,0,4.228020163356783,6,5,1,40.98033784540876,13,9,4,15.045112309535321,12.624662845082222,81.07745674810158,80.15788569500461,0.005703284646921968,97,75,22,3.260869565217391,668.2284063391718,0.7961938404476492,0,15.045112309535321,11.18491461439056,1.3451253610982612,3.3333333333333335,4.0,0.75,1.25,1.6666666666666667,14.0,1.0,9.0,2.5,1.8,1.2269376864129022,1.0574606294134492,0.6978392806310875,-0.5119720159450662,0.6137690269100332,1.3919708449687986,-0.8096182300326659,-0.403038256520608,-0.656318195793247,1.6026270862203322,14.0,1.6026270862203322,false,0.4723613755125147
44,49997.76277254576,3.1177432041770428,false,12.994101847665709,16,12,4,5.998397929952558,6,4,2,11.005697856467275,14,14,0,40.545643101387085,15,12,3,16.438217339590476,12,12,0,2.483867684718374,13,7,6,6.331601135377636,10,5,5,15.22432822391216,13,10,3,10.892225968679988,6,5,1,18.308996477039422,10,10,0,12.994101847665709,2.483867684718374,86.98205807506311,53.24101948972758,0.24062400548686672,115,91,24,3.64,756.6848003727239,0.538523182656513,0,12.994101847665709,11.225118775130008,1.1575914792505357,2.4,1.3333333333333333,14.0,3.0,12.0,1.0,0.8333333333333334,2.5,2.5,10.0,-0.24230166757887103,-0.8552751074906291,-0.5105592931464957,1.167122690789876,-0.9800980207950725,-1.4335327273886722,0.05613284400716566,-0.3047231208459467,0.45557450629843116,-1.1686952870923482,14.0,1.4335327273886722,false,0.44227228865256785
45,49997.17244731631,4.8984183639130485,false,9.417285977167388,13,8,5,14.855595679554037,13,10,3,31.45325660348378,10,7,3,20.266116559002025,12,9,3,18.544878056979364,6,5,1,6.392095777158149,14,11,3,5.053003776333065,7,6,1,21.819289789325474,9,8,1,17.366512235150445,9,9,0,17.59262032224928,19,17,2,9.417285977167388,6.392095777158149,94.5371328761866,68.22352190021641,0.1616705893209833,112,90,22,3.9130434782608696,901.1818882732325,0.45877716876569286,0,9.417285977167388,11.18581806213082,0.8418951501678064,1.3333333333333333,2.5,1.75,2.25,2.5,2.75,3.0,4.0,9.0,5.666666666666667,-0.42538758317839925,1.2975725622596506,1.4137105982249425,-0.6851577194919034,0.14567527400434585,0.550236230346835,-0.09630634846113915,1.2484251803424615,0.46079137274089377,-0.039105675229957094,9.0,1.4137105982249425,false,0.42399759852630853
46,49999.979142952725,5.85870813697375,false,4.239877818309133,7,7,0,24.256776280081894,10,7,3,14.583023479874873,17,14,3,23.07189617416788,16,13,3,23.701041134934723,16,16,0,2.01185230497736,18,12,6,7.794126894810927,15,10,5,19.46518432076377,16,14,2,21.064943191968258,13,10,3,16.7550333417585,15,12,3,4.239877818309133,2.01185230497736,89.8526148873685,67.09114005427881,0.14502950335011772,143,115,28,3.9655172413793105,757.0160250889834,0.7280119036437827,0,4.239877818309133,11.038032099496316,0.3841153731109919,7.0,1.75,3.5,3.25,16.0,1.7142857142857142,1.6666666666666667,4.666666666666667,2.5,3.0,-0.6027854848254315,1.282043780970198,-1.0825681492845123,0.09619546991695373,0.6043470427476371,-0.6073226475402695,0.2060586657846692,-0.44127474144050205,0.2627936004848044,-0.05265738288409097,16.0,1.282043780970198,false,0.468900120685212
47,50001.2239502884,6.153384989471124,false,4.214460025619297,16,8,8,41.630114183477865,15,13,2,10.525272820844716,9,8,1,8.818144635854203,12,9,3,21.02909988244945,16,12,4,9.63446688270165,14,9,5,3.7107353379059016,10,6,4,13.23641511822989,11,8,3,22.285711299975326,14,9,5,40.92012445420208,10,10,0,4.214460025619297,9.63446688270165,86.21709154824555,89.78745309301485,-0.020285621328963714,127,92,35,2.5555555555555554,714.3287395663694,0.6544362996799431,0,9.63446688270165,11.008791157479761,0.8751612002518236,0.8888888888888888,4.333333333333333,4.0,2.25,2.4,1.5,1.2,2.0,1.5,10.0,-0.0029610483132058167,2.04232295442862,-0.259961254028964,-0.4843690746378173,-0.31408613485579867,1.0613668730219912,-0.3085723631523611,-1.2154290019324085,0.11275602984697065,1.4338665561466784,10.0,2.04232295442862,false,0.4038318646564657
48,49999.65058907756,6.701729674364485,false,8.146203467995221,16,15,1,10.4583516369528,15,14,1,5.452843204082382,18,18,0,12.722906480963982,7,4,3,49.44491887248473,13,13,0,8.982043934315497,17,8,9,12.740635891889307,17,12,5,14.995621414811101,18,14,4,12.130837750072603,12,9,3,73.97158428954428,14,12,2,8.146203467995221,8.982043934315497,86.22522366247911,122.82072328063279,-0.17505959887427278,147,119,28,4.103448275862069,872.6219597323109,0.41504234197143947,0,8.982043934315497,10.967428969251918,0.8189744341629556,7.5,7.0,18.0,1.0,13.0,0.8,2.0,2.8,2.25,4.0,0.45933663277863745,-2.298210947495972,-0.3243369699114821,0.1324642759842553,2.2296722028961553,-0.09829111394891765,0.9427460817807478,0.3535322273349457,-0.9268682620804004,1.698544991029731,18.0,2.298210947495972,false,0.4376254560091645
49,49999.895593862806,9.506767678758248,false,6.116440771950659,12,12,0,11.297387989744582,13,8,5,12.842070377338398,8,8,0,12.686938559586777,9,6,3,20.45504851877282,13,11,2,4.838612245885207,11,11,0,11.779617989932134,7,5,2,10.375423271187655,15,9,6,24.60157499781941,18,12,6,16.96631791150062,10,8,2,6.116440771950659,4.838612245885207,63.397886217393236,68.56154641632503,-0.03913066384018671,116,90,26,3.3333333333333335,954.5713932805356,0.5823042485328515,0,6.116440771950659,10.870409205305894,0.5626688615333081,12.0,1.3333333333333333,8.0,1.5,3.6666666666666665,11.0,1.6666666666666667,1.2857142857142858,1.7142857142857142,2.6666666666666665,-0.2367692158604926,0.0628150941186052,0.5783807527941737,-0.0012286723410631143,-1.8873936481396782,-0.6427492147112497,-0.14878598500963885,-0.9088836875305568,1.423420828715514,-2.058806292598547,12.0,2.058806292598547,false,0.42431355498473133
50,49999.14646120267,4.1750944270658925,false,8.73660074965212,18,11,7,13.485405399876843,7,6,1,5.306682145387646,17,17,0,17.105690147557766,17,13,4,35.28533895186886,17,12,5,8.056696184565523,8,4,4,8.957847910393351,9,6,3,14.0920272853332,10,8,2,14.472288447205884,18,17,1,36.43810647712734,13,13,0,8.73660074965212,8.056696184565523,79.91971739434322,82.0169663046253,-0.01295104273087837,134,107,27,3.8214285714285716,923.4248920422182,0.2560515880848626,0,8.73660074965212,10.896434011229719,0.8017853125754991,1.375,3.0,17.0,2.6,2.0,0.8,1.5,2.6666666666666665,8.5,13.0,0.3832475415043522,0.16373808356716985,-0.6957736627761789,0.21524718247421695,0.9210560894011353,0.49565256281004166,-0.5188797548546328,0.7159360008546384,-1.220556412055635,0.6873185602853813,17.0,1.220556412055635,false,0.4966845895749547
51,49996.980420856016,6.020847313998766,false,7.430839560006764,6,5,1,10.448352552088666,18,15,3,7.770853562723888,6,3,3,54.23061820962661,16,14,2,12.896612107289986,15,14,1,7.2460068613771496,15,13,2,18.444983772589563,8,7,1,17.22492806803297,15,9,6,17.689328690588297,19,17,2,34.39773433132358,9,7,2,7.430839560006764,7.2460068613771496,92.77727599173592,95.00298172391157,-0.011852714226998259,127,104,23,4.333333333333333,701.7028065301918,0.6181221194550641,0,7.430839560006764,10.885197496414603,0.6826554651355067,2.5,3.75,0.75,4.666666666666667,7.0,4.333333333333333,3.5,1.2857142857142858,5.666666666666667,2.3333333333333335,-0.28928047316672273,-0.22862700092857233,0.23239863597755947,1.8997053926253022,-1.2625974288920194,-0.12682706791498033,1.5626403172636225,0.7870009954584335,0.40445387118818804,-0.07210275431420496,7.0,1.8997053926253022,false,0.4182018971715682
52,49997.810409589656,6.370024724416116,false,12.708781303274442,14,14,0,10.68891429417973,6,3,3,18.254927673977775,7,7,0,22.387389944074126,19,12,7,26.15006975360568,11,11,0,5.6222452988415474,11,8,3,17.332352416032084,10,5,5,19.085966768747586,17,12,5,22.729065750874604,15,10,5,43.94287928211964,6,4,2,12.708781303274442,5.6222452988415474,90.19008296911176,108.71250951661546,-0.09312310270079976,116,86,30,2.774193548387097,871.1800174575895,0.5247610576276063,0,12.708781303274442,10.789501905969392,1.177883966658664,14.0,0.75,7.0,1.5,11.0,2.0,0.8333333333333334,2.0,1.6666666666666667,1.3333333333333333,1.1189731850568654,0.018478421137133785,0.9462435044659482,-1.4349891155526149,0.7306964128947723,-0.2783074164675247,-0.1836340407832452,0.4615130120890014,0.6274513930770267,0.3480466400510305,14.0,1.4349891155526149,false,0.4149740036618192
